Date,AAPL,MSFT,GOOGL,META,NVDA,ADBE,CRM,INTC,AMD,CSCO,AVGO,TXN,QCOM,AMAT,MU,AMGN,GILD,REGN,VRTX,BIIB,ILMN,DXCM,AMZN,TSLA,COST,PEP,SBUX,MDLZ,KHC,MNST,PYPL,ISRG,MELI,FTNT,NFLX,HON,CSX,ODFL,FAST,PAYX,CMCSA,TMUS,CHTR,XEL,AEP,EXC,FANG,MTDR,RRC,IDXX
2024-11-20,35169600,19191700,18997100,9797300,309871700,1874900,3763500,50191500,28843100,15345000,17196700,7344400,14483000,6197300,10490600,4759200,4781700,654500,1651100,1630700,3065200,3077200,32769000,66340700,1452100,5067300,7527700,5232700,11972200,3833900,6076300,985400,439300,5026800,40938000,4915189,7939300,675600,3982600,1349000,22480196,2603100,805600,2439400,2527600,5551000,1647800,971700,3164000,650800
2024-11-21,42108300,20780200,59734400,11154700,400946600,2002100,8364200,58928400,29311400,16162400,24835300,8080300,10685800,8917400,18915200,3553200,4057300,973000,1507700,1885800,2026100,3230900,58800000,58011700,2320500,5977000,6760600,6971800,14034400,4846300,7250100,1396000,385500,4379700,45113000,5974279,12036200,1229500,3150000,1089500,16695562,2490100,960600,2644900,2849600,7606200,2140300,1004000,3594000,537100
2024-11-22,38168300,24814600,38604600,9164000,236406200,2287200,5649400,36784700,21784700,14952100,17332500,7861300,5709300,4242600,12063700,3053200,4545900,1029400,1270400,1703700,2047300,4562600,31530800,89140700,2078700,5846300,6563300,7125100,12404100,2761600,6786000,1375400,414200,4060500,32140000,4068192,10783100,774000,4208200,1249600,11349999,2540800,1080200,2065300,2048800,4039000,2188900,1449800,1855900,503400
2024-11-25,90152800,27691100,33135300,13599800,344941900,3320000,7117200,91128400,30923100,52408200,26850600,9274400,9189800,8926500,22837900,4695700,10754100,1196400,2168200,2091400,2324900,6579300,40685700,95890900,3240900,8580400,8839600,10733800,17343700,6712000,12998300,2076800,655900,8804500,60142000,4071800,13877200,1888200,7753000,2018800,25102242,5513100,1110800,3122400,3384300,7013400,2957900,1243900,3999000,1140900
2024-11-26,45986200,23458900,20486700,10356600,190287700,2415700,4492800,69613600,32092400,14209700,16308800,5260500,9489900,6517100,19275700,17010300,4406500,779800,1327700,1418000,2440700,4142000,41673700,62295900,1438000,4653600,6558300,8706000,8526900,4411500,5610400,1152600,393000,4729300,31383000,4459489,9605800,1069800,4013400,1366800,19624904,3251100,1155000,3155900,2277600,5591700,2466800,933200,1903100,587800
2024-11-27,33498400,18332400,19266500,7200200,226370900,2324200,7471500,53992300,30175300,12703300,19722700,4732200,6337900,4348700,17046400,6622800,5527200,544800,1006900,1325100,1308800,2003000,28061600,57896400,1499500,3622900,4857800,5044800,6704000,3121000,5477900,938400,282300,3834700,25782000,3045070,6371100,1319100,4042200,1018000,17323599,3346600,870200,2528400,1558600,4227000,1490400,947700,1952200,486200
2024-11-29,28481400,16271900,14257200,7130500,141863200,1450200,3517600,36616800,16085700,11618400,11024000,3167400,6112000,5944400,13729400,2232800,3851000,489800,770600,1109600,757900,1510400,24892400,37167600,1095900,2799300,3419300,5096000,5883800,3431100,4469700,718600,374200,2124100,20272000,2034468,5129500,639800,2693600,730600,10197319,1806000,553500,1383000,1260600,2407400,820300,589700,858200,338600
2024-12-02,48137100,20207200,23789100,12522400,171682800,2006900,6063400,150497900,33102400,15977400,21472400,6373900,9812700,9100600,16525600,4677800,5023100,896200,960000,1663600,1524900,3277600,39523200,77986500,1955800,4967400,6103200,9985400,13137000,5682800,7273500,1005300,384800,4379500,23890000,3422149,12161300,1294900,5147200,1265700,17342378,3263900,1194200,2718000,2188300,5682500,1719200,1053800,1480400,711000
2024-12-03,38861000,18302000,22248700,14907200,164414000,2119300,12632400,138160500,22665300,11746000,17024400,4743400,6961400,5939900,23479700,5468800,5532000,649800,1181700,1210800,2084000,3609300,32214800,58267200,1653900,4277400,7101500,6626700,13276000,5378200,8189800,1379300,299500,3716700,24016000,4268721,9960400,1184900,4567000,1453400,15313797,2668800,1191600,2672500,1917500,6606100,1804400,936000,1436500,731900
2024-12-04,44383900,26009400,31615100,14697000,231224300,3307000,24733100,104649000,25942700,16872100,32748200,7172600,6721600,5819800,16306200,4173900,9124300,731800,1220600,1157300,1410400,3230000,48745700,50810900,1784700,6964600,6151100,8301800,9816800,4035800,15536000,1350400,367400,4979200,26896000,2816743,17536100,2008100,4880800,1421300,15600607,2682900,1389900,3233300,2832300,4176500,2437500,1401100,1308700,1303300
2024-12-05,40033900,21697800,21356200,8081200,172621200,2629100,10942100,167993500,29576900,19121700,18490000,6049100,7279800,8663800,13448900,3187000,12428600,779000,1183800,1037300,1393200,3275700,41140200,81403600,2089400,5229600,7194800,10781000,10090200,4677600,9025600,945200,325500,3940700,28353000,5499906,12745800,1609500,4317000,1414700,14527205,2676200,746800,2518500,2234700,4712300,2157300,1054600,2895800,520300
2024-12-06,36870600,18821000,21462400,16935500,188505600,2964100,5738900,78539100,33576800,14622700,27830800,5140700,9918400,6058500,12381000,3970200,4470700,813700,1115300,947400,1106600,2645400,44178100,81455800,1737300,8359200,6297000,6789300,11873000,3937200,6955500,1026200,311000,3219900,29554000,3373874,10495000,1313100,5163800,2243200,16654376,2177100,825700,3432800,2677500,6946400,3104700,1449000,2005300,551900
2024-12-09,44649200,19144400,25389600,11426000,189308600,3588700,6475000,68818200,57055600,16517500,20886300,3880300,9481200,7647100,14141900,3222100,7396100,1027300,1260600,1483400,2119800,2287800,46819400,96359200,1855500,8380400,7271600,19609200,13818500,5994500,10714200,1429200,584200,4260800,33501000,2697911,10630100,1305900,5683800,1692300,48285911,6267400,1957100,2760700,2651100,6064800,1775700,1204300,2160200,783800
2024-12-10,36914800,18469500,54813000,10938900,210020900,2762900,6033000,90004800,38907200,14480200,27762600,6064200,8683600,8230900,23548500,2791400,6748200,1298500,865000,1863000,1764300,2969500,31199900,97563600,1556800,5329400,8192500,9728100,12112200,4243600,6697500,1048000,393100,3915600,23886000,3764322,11245000,1454300,5791400,2385000,30599533,5352700,1738200,2587500,2045300,5332600,2298900,1078400,1820800,695200
2024-12-11,45205800,19200200,67894100,10837200,184905200,6690600,7546600,75209300,45588100,26842900,41295200,6057800,7081800,6698600,15248400,4493500,7525100,776800,1043800,1395300,1863700,2913100,35385800,104287600,1903600,7925900,8007300,12901700,9497600,3438800,6657200,999400,283200,3417400,35017000,4649833,12464900,1874900,5046000,2179000,25525734,3439400,1142100,3013000,2925600,6684900,2662900,732400,2653100,566700
2024-12-12,32777500,20834800,34817500,7474700,159211400,17344900,5422000,77695000,34267100,17704600,46967200,4025600,5796100,6108500,19334900,3749200,5782700,924000,958600,1050600,1193000,3210000,28204100,87752200,2344300,6849500,6375900,8041500,9055600,4274400,4711100,1213300,231900,2859800,24862000,2881252,9636000,1083400,4047400,1810300,23970689,4067600,805400,2575300,1983900,7086600,1627900,1010600,1685500,415500
2024-12-13,33155300,20177800,25143500,8453300,231514900,11395500,5538000,55104100,67544700,14129700,121336600,4772800,8886700,7051700,23926000,2906300,7515500,696900,1097100,1608400,1808500,2956900,28768100,89000200,2951900,4353900,5910900,7120400,7352700,4695300,8358100,1071400,411200,3165900,24858000,2580564,10139300,849100,4774600,2138100,19240784,2895400,807300,2254000,1810400,7873200,1718100,931000,1404100,353700
2024-12-16,51694800,23598800,44934900,10885600,237951100,5807000,5482300,73832900,42090300,26883200,111623200,5829700,9951100,6643000,42741200,3711100,7068100,920100,1511300,1897100,1864300,4013200,37552100,114083800,2581300,6696500,12395900,9072600,12778800,4377800,7402500,1534700,562900,3822400,26749000,8697335,12673000,1852200,4901600,2512400,21535048,4489700,994600,4244700,2410700,5540700,2370800,999600,1348400,497900
2024-12-17,51356400,22733500,43504000,12897800,259410300,7514500,6911000,51767200,43314900,24912500,70382100,5046100,7187400,6817600,35811500,4742500,6125300,978700,1304600,1377800,1775100,3613800,35948100,131223000,2050200,6572600,8536100,10314300,11668000,4643800,8395600,1475800,559600,4009800,24595000,5710726,12487700,1632300,4892200,3513200,20479038,7729800,976600,6459400,2749300,7372900,2714400,862800,1803600,638400
2024-12-18,56774100,24444500,34166100,17075500,277444500,6511100,8400000,86041200,49724400,24195100,53960100,8281900,10295200,9000700,63024300,4093600,6616100,907800,1760900,1495700,2147100,2949400,43281400,149340800,2725300,7620900,10886600,14385800,19036400,4802600,12583700,1488100,773900,5751000,29382000,6821063,15794300,1166500,7251800,4054000,24161788,5197100,833500,5884900,3451300,9095400,2546800,1001900,1518900,579400
2024-12-19,60882300,22963700,32265200,14958100,209719200,6479500,7423400,69117800,46160700,21947800,40845200,6290000,8414800,9252600,91396800,4725800,8875200,1086700,8207400,1650000,2027100,3815100,39918700,118566100,2610800,9829500,14628400,13497300,13772400,7188500,9522400,2064500,930400,4582600,28155000,5167601,11035000,1679000,7501000,4199500,24163816,4957700,1247000,4608000,3147800,14685700,2963100,1170900,2422700,681500
2024-12-20,147495300,64263700,63462900,48989400,306528600,8220000,14932300,108453700,53591200,69544600,131910400,11462100,17347100,15336700,49578400,13687600,22530200,1890000,6203100,5776200,14354000,11578500,88279200,132216200,5373800,19205200,26477500,34652200,20432000,11411300,22052700,3933900,717600,13324400,45305000,7250025,20229200,5024100,15509000,4925600,64062787,9116100,2253200,13060700,6781800,20813900,7837400,2896300,6287300,1122200
2024-12-23,40858800,19152500,25675000,10205800,176053500,3781200,5330300,57988400,47777900,18671200,40643800,4297600,8863200,5040200,26041500,3025700,4809500,866500,2204300,1534900,1530400,2389400,28070000,72698100,1856800,6822200,11203700,8443400,7712900,3850600,5633100,1069800,502500,3107900,23394000,3679336,11998500,1597100,4135000,1514700,17799054,3081600,1023600,2535600,2282500,6073300,2107300,1015600,2072800,413300
2024-12-24,23234700,7164500,10403300,4726100,105157000,1685000,1811000,29884000,24829600,9922300,22827200,1950900,2839600,2595800,13021300,1520600,2109100,382100,1468600,524900,528000,1153100,15007500,59551800,939000,3399800,5422000,5885500,4005700,2027300,3276300,629200,104900,1764900,23203000,1987890,4777600,576000,2134600,885800,7995138,1411800,372900,943900,1404400,1853400,823200,295300,839000,159900
2024-12-26,27237100,8194200,12046600,6081400,116205600,2131200,3483300,39846200,24998200,8524500,28459000,2019000,3846900,2793700,14468200,1637300,2915400,619200,1191500,846000,695100,1350500,16146700,76366400,969000,5528500,7538700,6103500,6380000,2921200,4800600,765700,156000,1661500,23403000,3258862,6745200,756700,2531800,2364200,11549742,1902600,482400,1394900,2066500,4142900,1163800,602700,1032700,333000
2024-12-27,42355300,18117700,18891400,8084200,170582600,2947200,3220400,48260800,32924000,13021400,29282200,3253500,7232500,3599600,19422600,2157400,3349300,795600,1373400,1128500,1290600,1797800,27367100,82666800,1943400,4287000,8200400,7608200,6861700,3231200,5125000,1013200,183700,2774700,32262000,3239976,10431500,1080500,5252600,2032100,16425611,2150000,544000,2015000,1722700,3669400,1723500,492100,1074400,375000
2024-12-30,35557500,13158700,14264700,7025900,167734700,3473200,3411100,59608100,30501600,12948100,27316800,4065200,5356000,4763100,22022900,3039300,3613200,537200,1456000,1163700,903000,2753000,28321200,64941000,1881200,5397000,8404500,7580200,7009800,3813600,5855000,899600,241800,2127900,22030000,2516268,6598900,1404800,8008600,1639200,25318096,2160900,581200,2642900,1661200,4145100,2086900,763700,3378600,388200
2024-12-31,39480700,13246500,17466900,6019500,155659200,2285100,3026000,49846700,30203400,14173000,17927700,3050500,4423300,3565500,18691500,1966200,3482500,473500,1048100,1148400,765500,1966000,24819700,76825100,1742900,4274800,4220700,6904400,6199500,3811000,4533200,884000,173200,2183900,18759000,2054945,8424300,845700,3862200,1265600,14623555,2119900,472800,2143800,1594500,5347900,2491900,641500,1665900,388200
2025-01-02,55740700,16896500,20370800,12682300,198247200,2504700,4807100,46438500,34256200,16144300,31525800,4500500,5009100,4164600,18860000,2357400,3495200,479000,1277700,1097100,1363500,2243400,33956600,109710700,1765100,4970200,8640900,6158900,6056800,3846400,6224500,907700,392000,2850700,23123000,2216960,13995700,903300,4246400,1601600,30710501,2850500,724800,2817200,1757200,4578400,1787600,895600,3215200,373900
2025-01-03,40244100,16662900,18596200,11436800,229322500,5617000,4101200,48983900,36785300,18859000,24973200,4574100,5885800,5719800,17484600,2979700,4265200,558000,1086900,1188700,1372700,2684400,27515600,95423300,1612200,5218100,4964900,7035800,7847900,3736700,6132500,1250900,519600,4270700,29673000,2797963,17511800,1090600,4941400,1284600,21696378,2737900,1884200,3157200,1688400,4268100,2016400,1119100,3511000,341200
2025-01-06,45045600,20573600,29563600,14560800,265377400,3994400,5785300,83271000,48020200,18543300,34028400,4682000,9599800,8475500,42903300,4668200,6779400,820300,2176400,1319800,1611100,3441100,31849800,85516500,1970400,9470600,8768100,9337400,10835000,3777800,7869200,1229200,365500,4193200,34577000,4062887,13508600,1149800,5347000,2629000,33522793,5639700,868300,3657200,3457200,6817000,2121400,1255900,2535200,627100
2025-01-07,40856000,18139100,26487200,12071500,351782200,4181400,4643100,61726100,39220400,16863800,25928600,5035200,7666000,7332100,53570000,3173700,5811900,802500,1679900,1110300,1340000,2428800,28084200,75699500,1888000,7473300,6638300,11236800,8225300,4893100,6080800,1589500,307400,4006900,26498000,3199976,12813800,1498500,4620400,2279000,17634949,5039300,950400,3017800,2706000,5120000,2127400,1372700,2158500,521500
2025-01-08,37628900,15054600,24864800,10085800,227349900,3508800,3788200,47897100,46723100,14400300,18756500,4230400,7731900,4581700,33516900,2421500,8054200,758800,1173900,1038700,1342800,2423000,25033300,73038800,1774800,6791800,6243700,8332500,7934600,3166700,7400000,1359300,388800,4756100,23479000,3310851,9683000,1483600,4976800,2080000,29122271,3270000,839900,3714700,2591500,5669800,1666000,987100,3493300,738200
2025-01-10,61710900,20201100,26665200,19256600,207602500,5564300,6540000,71244600,59415600,17274500,23864000,7223500,6236800,6325300,20512600,2721800,7869700,1117200,1687900,1256300,1601300,4716900,36811500,62287300,2765800,9632700,6550300,11668000,14245400,6706100,11341200,1732300,364800,4019400,48033000,3803791,13644200,1045700,5548200,1904000,29541602,4175400,1259500,5441000,7731000,7691800,2725200,1512100,3158900,694900
2025-01-13,49630700,17604800,21823700,10785000,204808900,4558800,4583000,50669000,39128900,19340700,23772100,4799600,5714700,5465800,22699100,3365900,6523300,1406000,1859600,1142800,2777300,5520300,27262700,67580500,1693800,8101400,6912100,17172000,14996000,5634700,7402400,1461300,298600,4148800,30245000,5721230,16634100,1229700,6834200,1430500,21311511,3645000,809200,3114600,6013900,5923000,3038500,1317200,2364900,647100
2025-01-14,39435300,16935900,17174900,13598000,195590500,3577100,5935200,47147500,37005300,16715500,18143100,4254200,6476500,3842100,18613400,2942300,7418300,791700,1376400,1710000,2938700,4112900,24711700,84565000,1683800,6996400,6406200,10313600,10439400,3792200,8958400,1355100,240200,5432800,30377000,4267024,12878100,1175100,6849400,1729400,26781807,3537400,1094100,5952800,3172300,6747000,1734400,790800,3099100,388000
2025-01-15,39832000,19637800,21776000,15524300,185217300,4345800,6042700,56306000,38185800,19185100,21745600,6288600,9284000,5908600,27568100,3737500,8084400,880400,1722100,1557600,1676900,4770900,31291300,81375500,1839400,7141600,4554700,8839500,9317000,8703000,10024100,3553400,364000,4846800,31814000,4931316,13694300,1956900,6573600,3787300,23760490,3116000,1311300,2655600,3104700,5659200,1669800,1478100,3386700,587300
2025-01-16,71759100,15300000,17815400,8355300,209235600,4185600,5047700,44898100,29414100,18445700,23471900,7463300,7188900,10825400,16243800,2684500,8955300,853900,1226100,1198700,1291800,6002000,24757300,68335200,1353000,5068000,6548200,10572800,7491400,6849900,5816400,2119400,242000,2907900,40285000,4893014,21673200,1083400,7893800,2263000,22528745,2411200,747900,3024100,2456500,5591800,1377800,1220600,2396000,365600
2025-01-17,68488300,26197500,27735100,17280600,201188800,4012700,6303600,166483900,35765900,23876400,31196600,5407500,8097500,8115100,18908900,3244000,6862200,1111900,1773600,1149900,1247200,5135600,42370100,94991400,2375000,7338900,8361900,12663200,8067200,11799400,16499700,2635200,245100,4917000,36176000,3553395,20686000,1307500,15673600,2116000,23517000,4259900,1206900,3235000,2728500,6140500,1812000,925200,2676200,798800
2025-01-21,98070400,26085700,29971300,11674000,197749000,3833300,6397200,96262200,31578800,18623800,30903200,9621700,7380500,7959100,23533600,3928500,10546000,1145300,1561100,1183500,1148100,4057500,39951500,87320900,2042400,7456200,8803100,11346900,8598200,9694000,12629300,1993500,262800,3850100,98514000,4940653,9344400,1440200,8901000,1483800,22541335,3700400,1050400,4147400,2439900,5610400,2151200,1023600,2346800,761700
2025-01-22,64126500,27803800,26200600,12274000,237651400,3391600,7259300,60972600,35023800,19436600,29610500,8222000,7281700,7288600,20004300,3518300,7285700,945100,1215400,1082700,1916700,3175400,41448200,60963300,2155000,5905100,7678900,14606200,8637700,7881600,7345700,2100600,402800,3542100,142732000,3153823,13745500,1410200,8914400,1654200,22536214,4124000,921000,3746100,3503900,7661000,1608400,985600,2338400,532000
2025-01-23,60234800,18389300,26951400,9910200,155915500,2716700,4355900,55778200,24921100,14212000,17653900,12694700,7172300,6307300,22677600,2496000,4086100,1145000,1658000,1466000,2472500,3991200,26404400,50690600,1352400,4759100,7901800,8942300,5972800,6429800,7540600,2322200,267800,3704700,77521000,3221833,17405700,1178000,5297200,1331300,18639636,3628400,1225600,3928500,4427900,5944700,1888600,1373800,3130700,403900
2025-01-24,54697900,15549500,23877500,19065300,234657600,2631800,3299100,66300600,31570300,17232900,25387800,15856600,5825800,6088400,19743800,2008600,5409200,1021800,1647800,1302700,1363500,3256200,25890700,56427100,1562400,4509600,6957100,7383400,9830100,9044000,6004700,4357700,325000,4139600,45504000,6719207,25130400,870200,5110400,1425400,19479365,3118500,938800,3110200,2140300,5362600,1940300,1111000,1947600,638000
2025-01-27,94863400,35647800,41728900,28399200,818830900,5086300,15661100,83582100,61067900,33730300,90569400,11771300,15632600,12150200,50696200,3493200,7914200,1051400,1613600,1662700,1273000,3206200,49428300,58125500,3044700,9820600,9654900,11645300,10534300,10112200,6923800,2441600,355800,4245500,46342000,3300347,20309300,1852500,5358800,2446000,26139259,4153100,1150400,4142600,5428200,12159400,1773100,986100,4773200,1876200
2025-01-28,75707600,23491700,24157900,20950100,579666400,5376400,12099300,73411400,40554800,25473300,50316000,8720300,8720200,7360500,34793600,2735500,7406100,640100,1159600,1301700,1688000,3408000,41587200,48910700,2166400,6349700,14736500,10769000,8273000,6380300,8666000,2332100,351700,4380100,34340000,3818751,14548500,1522700,5158200,1580300,19094605,3975500,1938200,3043600,3524300,9471900,1731200,1220900,2524500,1333800
2025-01-29,45486100,23581400,18218300,21377800,467120600,2997600,6266700,86506800,40199100,17925300,32533700,4183800,5118900,5679900,25342800,2454900,5593500,522800,1026500,1484400,2425000,2639200,26091700,68033600,1713700,4874100,40769300,9170600,5710100,7083600,5234500,1597900,181800,3124500,29307000,2033194,16393900,1556200,3501400,1801900,22981259,8859500,1040700,2447300,3345800,5796500,1316300,813700,2051600,876400
2025-01-30,55658300,54586300,24354700,29322900,392925500,3290100,7591100,108167000,29788400,17079000,42449500,5807100,6010600,6013800,22497100,2556100,5020500,771800,1167300,1110800,1352300,2159700,32020700,98092900,1788200,4671300,15023000,9024200,9714200,5344300,7708500,1986700,486900,4168500,38678000,1924017,12090300,1587900,5885400,1472600,82541199,4205200,3273000,2704300,3590700,5755800,1284500,720600,2236200,518600
2025-01-31,100959800,34161900,32001100,19303900,388161100,4684300,5778000,117081700,40463400,16554200,41104700,6333700,7800500,5898400,20492100,3799900,9419400,943800,3647000,1402200,1254500,2339300,36110200,83283600,1873800,4905500,19136900,10121600,7489800,4937500,8331400,1826100,280700,4089800,36151000,2632978,21650300,1556600,10466400,1766400,41793430,3337900,2805400,6442300,4912700,7144100,2917300,901500,2396700,912300
2025-02-03,73063300,25679100,27838300,21415700,371235700,3348700,4549400,77523100,34586100,20375700,24507300,6311500,7447100,5321300,18607900,4473500,10515600,1009200,2189200,1110600,1530200,2177700,37285900,93732100,2751000,7196200,8894100,8130400,9096000,6175600,11215000,1830800,426500,4943900,37242000,3417057,15172200,2165800,7588600,1589300,48476371,3720000,1742400,2916900,2659300,7638500,2217700,852300,2571300,1508800
2025-02-04,45067300,20532100,43856400,13826300,256550000,2647700,4965600,54098200,69412100,12742700,23768500,5785700,5457900,4687100,12827500,3262400,6156200,1654500,2029500,1055800,4432100,2078700,29713800,57072200,2001600,12804900,11123700,12538200,11292700,9208200,58801900,1416100,376600,3900000,60001000,3652917,12211900,1996200,6591600,1664200,43224917,3285900,1219100,2716300,2126200,5255100,1991400,795800,2084600,824500
2025-02-05,39620300,16316700,70373900,17778200,262230800,2937800,4521000,66059200,110385200,18997400,29196000,5939800,15197800,3958500,15660000,5890600,7738300,1436100,1557500,1173500,2464900,2011300,38727300,57223300,2047600,9248100,12826000,25658800,17803700,7605200,23631900,1521400,212200,4160000,39934000,4877311,7454500,2772300,5424000,1538300,35732656,3130700,909500,2939800,2280400,5584900,1985300,789100,2518800,749200
2025-02-06,29925300,16309800,29297400,13080700,251483600,2568100,13240600,45553800,50426600,15521800,21169500,5089800,16293500,4479100,16141100,4624500,4518000,1116600,1010400,1329300,2154900,2472100,60897100,77918200,2218000,5604900,11967300,14019100,8689300,4578200,14440500,1007800,304800,6937700,31343000,12928603,6585100,1851500,5765800,1536300,31837466,3272200,760300,5611500,3152600,5674300,2122300,734200,2912600,646300
2025-02-07,39707200,22886800,49315000,16427100,228186300,2693500,7626100,58277900,46082500,23861000,22117500,5380500,7841700,4992000,15602800,3388300,7182200,885700,1192100,1154100,5434100,2928600,77539300,70298300,1632900,5872300,11502400,15972800,7770000,4634400,13597300,1061000,331300,11183600,32129000,7105093,16936400,1871000,5943800,1803400,25697628,3434400,480900,3797800,2861500,5794000,1974200,658200,1349900,624600
2025-02-10,33115600,20817900,23105600,12904300,216989100,3946700,5981900,73007300,34905400,15816200,23901600,3827100,6237700,5744100,16217900,2375600,9628200,918500,1759600,1523700,8530000,3006600,35419900,77514900,2036900,8715400,8348400,9511900,9991700,7114400,11815600,1249000,246000,5111300,32966000,7032520,9929000,1984600,4031400,1331800,28800891,4887600,866900,2638300,2473700,7279100,1697300,1009500,2728000,829900
2025-02-11,53718400,18140600,21239500,12998000,178902400,3257000,5455900,150960700,35033800,17702500,18476200,3795300,6588100,3913300,12124000,3506900,6260000,1270800,1561000,1910100,4267700,2585900,23713700,118543400,1748500,6354000,4683100,12175900,9280500,3141100,15769400,837100,315200,4430100,33318000,3264909,9177200,1956900,2960400,1404100,34827414,2598200,613000,2284300,3165900,8935800,1722300,950100,2000700,516800
2025-02-12,45243300,19121700,22072600,12016500,160278600,3308500,5643400,162631200,25319700,30116300,16397300,5364200,5505700,6640800,22874700,2629900,16210300,1292200,1137900,3538200,3983700,4111700,32285200,105382700,1662300,6658200,7269400,10929200,19137900,2696200,11782500,1115400,350800,4412300,33890000,3621193,7723100,1444800,3981400,1377700,25011120,3220000,762700,2706200,3163000,10307900,2391400,937100,2369400,634000
2025-02-13,53614100,23891700,21402500,12569100,197430000,2794400,4312100,248661300,40911800,43257700,20962000,3737300,6362200,10302000,16579900,2061700,8715000,604700,1350300,2257400,2763200,6821200,31346500,89441500,1623300,7175300,10046300,9058900,14620700,5722500,9958600,1270400,294300,3601400,34761000,3588408,11026900,1287500,4856600,1252200,21941575,3859900,728100,2433000,4939000,7562100,2256900,637300,2280600,601100
2025-02-14,40896200,22758500,20448400,16901200,195479600,2623000,5879700,230254100,32477200,23693300,16988800,4137900,4691300,12452800,21284500,2189300,6400400,623000,995000,1692200,3142100,7591700,27031100,68277300,1410700,5001800,9115000,10040900,9271900,6107100,10504600,1188800,355400,4981100,31454000,5677835,10739900,1274100,5098000,1052400,19134938,4835300,671800,4167800,2770900,8593000,3073900,1055900,2199800,553800
2025-02-18,48822500,21423100,29916700,21938700,219176600,2973800,5262100,284292200,31720300,22047500,26080500,4578700,7292600,10704900,29641900,2162200,9434600,826000,1405300,1327600,2919100,5693400,42975100,51631700,2090600,8738700,7574100,10760300,11786200,8073500,11281200,1696000,364600,6666600,42293000,5196672,15000900,1865700,4012200,1931000,25624325,3879300,616600,3177200,3146400,11062900,2500200,1202700,2047300,632100
2025-02-19,32204200,24114200,19549400,17535500,167536000,2965500,5012000,151881700,28807700,14164100,16375500,8438300,6849600,5797000,17875900,2806900,6384100,638300,1454600,1548400,2884200,3251700,28566700,67094400,1349600,5777300,8268900,7674400,9573300,6564800,9082300,1286300,413700,4912100,26000000,5373541,13733100,1284900,4901600,1094600,24222287,3787700,1040800,2425300,2510600,7994000,2086300,2257800,2027100,578700
2025-02-20,32316900,23508700,20441500,12587400,143903600,2337600,6393100,144939600,27219600,14836600,16104000,9190100,6316400,6687300,14488000,2319000,7684500,627500,1576500,2056500,5945200,3340300,30001700,45965400,2000500,6789800,6343800,9533500,8641100,7028300,9319300,1328200,731500,6895600,31118000,3857796,11703400,1366400,4599800,1356200,27582057,2794700,692100,1878400,2702100,6945000,2352500,1361700,2293900,615700
2025-02-21,53197400,27524800,35199200,15660400,228217600,3376000,7353200,111630900,41353700,18905800,24883600,7349900,12531900,7365400,18650800,3261400,9732800,727400,1444000,1814000,4226500,3729500,55323900,74058600,1816300,10604400,9664700,16291500,14717900,7703000,15171700,1675100,1257200,5172100,37387000,6601648,23611800,5679600,6695200,1674300,22850125,3554300,614200,2379400,4002000,13604600,3936400,1832700,2130700,773200
2025-02-24,51326400,26443700,29854200,15677000,251381100,2807900,6652900,91358100,29072200,17287500,33050400,7675900,9827800,7126200,14883700,4286600,10495100,896400,1245400,1565400,3254000,4021300,42387600,76052300,1759700,7187000,13120500,16269900,12637600,7946100,12873300,1441500,513900,5413900,44262000,7153474,16202200,2225600,7074400,2651000,30006174,4141300,1435500,3010300,3075000,8053400,3883400,1458300,2484400,837000
2025-02-25,48013300,29387400,41913400,20579700,271428700,2612700,7360100,88886500,39169200,22100100,33100800,7441700,8244900,8570300,18608200,4365700,8072000,1049900,1199200,1580300,3622600,3488400,58958000,134228800,2083800,9474600,11001800,12045100,10326600,7663100,20647200,2549500,527900,4429600,47383000,4030102,13040900,2099400,6207800,1769200,36571425,3516500,1037600,3713400,3408700,8813500,4696100,1734300,3749600,836400
2025-02-26,44433600,19619000,35431300,14488700,322553800,1947600,12638500,67449300,29178200,13452300,21368300,5611600,9161900,5048500,21335200,2786900,5911200,712900,823400,1310200,1841900,3052000,39120600,100118300,1555700,9076500,7466800,9542900,10462700,5024300,15277600,1098300,478500,3799700,33972000,3317429,8666100,2414600,5589400,1211700,33249000,4473400,787100,3907500,2446500,11508600,3301800,2252800,5955800,583100
2025-02-27,41153600,21127400,39991000,12500000,443175800,2340200,16691400,97871900,47263700,24695600,27572900,7761700,10807200,9543600,22386300,3249100,6301000,568500,1054100,1215900,2272100,2484400,40548600,101748200,1629100,6731000,9013700,6944600,10348300,7541100,11661200,1482900,433000,4305500,37666000,2923479,9325300,1494600,6408400,1678300,24810097,3562000,931100,4553500,3661300,6560700,3137200,1318700,5998700,705600
2025-02-28,56833400,32845700,48130600,17534200,389091100,3936900,10863100,104133800,45194600,26711800,39747200,9024500,10149500,9427600,23359100,3173000,12604000,1028800,2470500,2324300,3068800,4965800,51771700,115697000,3307100,8455500,11466000,8634600,12186600,15068300,13601300,2401400,457400,5126300,47174000,4219173,21083300,2123300,9325400,2485500,28571699,4721100,1386000,7085500,4391000,12319500,3361400,1003000,4328800,1055300
