Date,KLAC,LRCX,SNPS,CDNS,PANW,MRVL,NXPI,IDXX,ALNY,INCY,HOLX,EXAS,BMRN,LULU,ROST,EBAY,ORLY,DLTR,MS,BX,MCO,MSCI,VRSK,EXPD,CSGP,POOL,CCOI,IRDM,SIRI,EVRG,NWE,MSEX,MTDR,RRC,AR
2023-01-20,923300,12599000,816600,1769200,14043000,15860800,2322300,562500,481700,1960300,2712754,3125215,1338400,1537800,2240800,3435000,6444000,2858000,10785000,4188500,2579700,345700,832700,4668700,1680900,335700,239100,476400,1180720,2006800,714300,147900,641200,4360600,5632800
2023-01-23,1459400,16545000,661800,1813500,8998800,13619500,3386200,544000,575200,974100,1519173,2019089,1191500,1643400,2132700,3254700,7378500,2924700,8735300,5309200,917400,321100,832600,1191200,1573900,270900,206200,403200,1181130,1493900,549200,146200,766200,3441000,4499400
2023-01-24,852700,9723000,448300,1201900,10361000,8960300,1627000,420900,717100,1304100,1735367,2047200,1202700,2693700,1881700,4864400,6061500,3941700,4801600,4567100,1117400,319100,799500,875300,1545600,439600,170200,404900,1295490,1316200,420800,132600,1741900,3652400,4777700
2023-01-25,1276300,17697000,429300,1103300,12983000,9600000,1328500,531800,841600,1103800,2135058,3148400,2476500,1425100,1674500,5955700,5434500,2508000,5891000,3663600,1261400,372700,941100,922800,3347200,323000,175500,517900,1611690,1888700,383100,239700,1523600,5306600,3565100
2023-01-26,1646300,24658000,544800,857100,13565000,10503900,2996400,714900,551100,1560700,2059700,1789794,1346700,1708300,1847300,4153100,5314500,1608800,6085100,6988700,913300,622200,809600,1014700,1870400,209600,209800,329500,1607200,903900,314700,351600,1458400,5619400,6393800
2023-01-27,2385500,17116000,489800,1137500,8343400,7953000,2078900,435700,820500,931500,1446836,1944458,1217200,2077500,1887200,3901300,13581000,1404000,7990800,4799800,630100,481200,1005200,873800,2292200,468900,156900,343800,1085670,969100,313700,195300,1591100,2608900,3849600
2023-01-30,1446000,15608000,629800,1191200,6137600,10071400,3948800,414100,673800,1808600,1588169,1937468,1516500,1585300,1690000,4066900,7102500,2158200,5870100,5402400,973500,628300,1074300,1014200,1524900,638300,162100,544700,996100,1137900,264200,239200,975200,2535800,5308200
2023-01-31,1113300,18132000,934200,1741900,4096000,9438400,4265200,556700,1447400,2113200,2805364,1313622,1237400,1667300,2208200,4325300,6202500,1662400,7182100,2676000,1526700,754000,1142000,2329200,2262200,368100,224300,830700,2997460,1709700,1352300,2992500,857800,3028600,4303100
2023-02-01,1727800,24886000,844300,1613200,10685000,14963200,4468400,1174200,750900,1077300,1951634,1920804,1576100,2010200,2213400,4565200,7728000,1316600,9815200,6406500,1516500,913700,1138500,1948300,3179500,435200,261000,647700,1786910,1761700,416900,149200,1269700,3252700,7017400
2023-02-02,1343100,20193000,939700,1909700,12139600,17101400,2815900,866100,908200,1649900,3264851,2050646,1758500,2224900,3553500,6390000,6874500,3402700,11118900,8783200,1196900,903400,1130200,4961100,3046300,688500,299800,677200,4813470,1453900,338500,129600,1344100,4800200,6623800
2023-02-03,1080500,12684000,941300,1158900,4942000,11962100,2654700,817300,1206100,1434300,1693264,2314676,1062600,1191200,3780600,3808200,5823000,4287900,6948600,4966000,1053600,494200,1522900,1116900,2444100,780700,313000,592900,2584060,1547600,425200,143300,1149700,5241200,6235500
2023-02-06,855500,10082000,578400,1072000,6031000,7777300,2059900,997000,855600,2230600,1503220,1691900,902500,1249300,2073500,3141600,7989000,1248100,4737700,3886700,865200,610100,1662100,1579400,2401600,590900,209400,434400,2955900,1639100,330100,139500,894400,4664300,9993200
2023-02-07,1435300,12541000,692700,1208600,7240600,10537600,2270100,830100,903900,4166700,1820355,1748133,1791100,1263000,2535900,3538100,10309500,1665700,5060700,2684100,834800,280000,1432100,1174300,1826900,431100,265100,537800,2544620,1200700,323300,92900,986800,6329100,6902900
2023-02-08,937700,11435000,757000,1389200,11411400,9069300,1935600,540100,433400,2357200,1535770,1506170,834200,1479700,2691000,3429700,13636500,1194500,4705200,2390200,549800,213100,1179700,980200,1297200,429300,168500,563600,1664900,1297800,429400,86200,666900,2933900,5306700
2023-02-09,1231800,10732000,1061400,1489600,6048600,7770300,2010600,538100,329300,1690500,1591855,1141871,987300,1150700,2140900,3072400,14862000,1183200,4983800,4294300,865800,727200,851200,1208700,1591700,600000,227300,506700,1746000,1257200,438800,84800,1041700,7820100,7135500
2023-02-10,910500,10364000,590400,1169900,4380800,7650200,1459700,354700,610800,2258300,1602725,1909603,748900,1365000,1371000,3745100,10117500,1444400,5224900,3119600,525400,413900,703500,1572500,1539400,597900,279800,453900,1907040,1199200,466900,89700,961800,6549100,6009200
2023-02-13,1250800,8892000,664700,1992300,4192200,7045500,1677700,367800,489900,1380100,1472165,1466523,1233400,1202500,1751800,4744300,10624500,2002500,4910300,4705100,588600,403400,889300,1010400,1516600,561600,182400,353300,1420560,743500,236400,86100,658100,5285900,4952700
2023-02-14,1353000,9487000,1137700,3361100,6274400,9264500,1864700,458500,684600,1244600,1515484,1618615,1193100,1005900,1928400,3919700,14371500,1577500,7679500,3909800,695500,260200,753700,923000,1602600,360200,176800,485700,1438050,965600,385000,105800,804900,7492500,5115500
2023-02-15,940400,8541000,869500,2140300,11375400,8585000,1482400,442200,367800,1083400,1623533,1346758,1203400,1027000,1671700,3708100,8361000,1037100,6464200,3884400,610000,349500,815900,1090700,2063800,645800,181800,491400,1775800,1353000,346700,122300,978400,6556500,5943200
2023-02-16,1334600,10906000,1744400,2903100,7781600,11002700,2173300,511100,481300,1135200,980735,1656210,880000,1096900,2351100,3760400,9339000,1610700,6051800,2767500,649500,265700,679300,1053700,1998200,1152100,236400,1318600,2154650,1186700,427500,56500,779300,7730200,5560400
2023-02-17,991200,13841000,899600,1993900,7119000,8651900,2206500,472600,503200,3142400,1133865,2288747,969900,840000,1473100,5511900,8782500,1710600,8133000,4751100,851000,438800,1829500,1231400,2286600,626300,455000,1435300,1741730,963600,492200,76800,1634500,7513000,8650800
2023-02-21,1161000,12458000,823900,1785900,18251600,9607300,2073800,461100,1622600,1439500,1176343,2864288,987000,1065500,2446700,5947900,7501500,1673600,6556000,3132600,819600,572500,789900,2390300,2093800,616500,294000,777000,1218650,1024500,331800,163200,1396100,7624500,8672700
2023-02-22,884500,10418000,942300,1779300,42277200,7643200,2205800,387100,909500,1165900,1383328,3780815,1944000,768800,3075300,7391900,7524000,2128700,5072400,2566000,858500,386000,786300,1155000,9931300,405700,334100,845200,1372060,1269800,322000,156000,5253100,8218000,6771200
2023-02-23,1121100,12271000,1203400,1669400,24641000,12550700,2013400,462000,1454700,980300,938533,4565077,979800,984000,1875600,12458900,5455500,2742500,5916100,3008700,574700,195400,1137600,1180300,6524400,315000,485800,479900,1417770,1638600,297300,68900,1942100,7226100,6833900
2023-02-24,726400,10353000,895400,1180500,12462600,9142100,1791500,319400,1542900,1408600,940552,2319327,1467900,1287600,2103500,5795000,4867500,2421300,5414200,3455800,550700,298300,859100,927100,2844300,310400,391400,568000,1518660,1843000,302600,80200,1789500,21487000,11626200
2023-02-27,756200,7905000,1040500,1354100,8944200,7026500,1165800,277500,801000,1099900,1339200,3039718,1445200,1006000,1993000,5187700,6343500,3384500,5645000,2388700,395600,364700,1232600,1340800,2346000,301600,625100,554100,1174160,1426600,388700,107200,1160300,17943200,7086000
2023-02-28,1189900,10899000,882500,1715100,8014800,9587000,1227700,365700,1388400,1974900,2167676,2362485,2826200,1032200,3519300,5338800,8514000,3198100,6745300,2755700,832700,335800,1528100,1884800,3442700,343500,440100,745600,1491180,1623100,684100,151300,1552200,9222000,7180100
2023-03-01,731600,8566000,645000,1204700,6405800,7761400,900300,275000,676800,1459600,1618751,1340182,1689100,1255300,5081600,4236400,6664500,7141600,5429600,3143600,465600,375500,2572900,1398100,2236800,274800,235900,528100,1473100,2554300,402200,132500,1032100,7336300,4731500
2023-03-02,864600,8731000,536000,1472400,7421000,13617100,1171500,241600,548000,1167100,1721779,1330809,1182200,898300,2569500,4142300,7584000,3681900,4632400,4109000,745900,387100,1958200,1912000,1732000,282800,362200,474400,1186610,929100,292400,88900,1063300,3470800,3858600
2023-03-03,782800,16844000,620100,1563600,9048600,38293200,1285900,366300,964000,1270200,1156578,2622082,1340400,977400,2247500,3744200,6169500,1770200,6504000,3717800,708900,382700,1557400,1554900,1999000,357400,193800,620700,1441160,1225800,310400,66000,1523800,4113400,5516200
2023-03-06,773200,9731000,776000,1614800,8283800,19056500,1088700,255600,446000,1811400,1389787,3062673,4401200,2401800,2365000,5972800,6669000,2563200,5215200,3156100,888500,568000,1329500,1653900,1425400,274900,308200,928400,1789530,1267600,324100,82400,1831200,5054600,6146200
2023-03-07,693400,9382000,551300,1403100,6111200,13917100,1330900,267800,720100,1210900,1173364,2530365,2359300,1974900,2741600,5326600,5185500,1573200,5461400,3298700,806900,406600,1108300,1591700,1514400,220600,183600,564900,2153470,1050800,272600,166200,958900,3389300,5243900
2023-03-08,962300,10541000,828700,1440600,10051200,14765400,2072400,336000,549600,888800,1261393,3417452,1582400,1395200,1903100,6096600,4302000,2481300,4121300,2224600,856200,254700,1012600,1010500,1364800,207900,181600,956700,3528650,980100,258500,73300,1127100,2980500,7958500
2023-03-09,959800,13287000,774700,1864500,5269200,12030400,1961500,534300,1336000,956200,1633540,3209360,1539600,1492000,2034100,4091600,5697000,2074400,9162400,7183300,1124700,499200,985500,1385800,1794900,261800,268000,648800,1899240,1733900,206700,91800,1077100,3880300,4863200
2023-03-10,1142600,11804000,758200,2385300,10197600,21552700,2263000,456300,1002500,1514300,952803,2610347,1692400,2863300,2458100,4526700,6498000,1880400,16206500,13967500,1162100,595400,913200,1559700,2120300,390300,374500,794400,2170670,1182500,396700,93000,1021600,3461100,6703000
2023-03-13,1246400,9427000,785400,2309800,11268600,26159500,2225200,509900,1200200,1351600,1260964,3173808,1956700,3388800,2920400,5946300,6336000,2531600,15175400,12797800,1515200,786300,1713300,2014400,2045800,377200,469900,1190200,2549990,1628000,424500,145000,1916500,3478900,5936500
2023-03-14,1362800,13106000,999500,2190700,9863200,16990300,2104700,474700,1121000,1269200,1205597,1682354,1538800,2805900,2221900,6368400,6303000,2157200,11089300,9053100,896500,639000,1541200,1848300,2626600,306400,415100,875700,1772770,1877000,503100,170000,1606000,3034300,5253500
2023-03-15,1013400,12145000,903100,3116300,5896200,18999200,2497500,401600,647300,1502800,1413437,2076020,1512400,2055300,3074300,5740600,5508000,1872400,14814000,7441000,960200,506400,1665400,1355200,1970100,300700,513000,1118900,2139330,2503500,380700,122200,2753600,4370500,7967600
2023-03-16,1355700,17754000,884400,3228500,8575000,16172700,1886800,386200,769100,1336600,1440487,1562062,2829200,1667700,3167700,6022400,6412500,2189700,15342400,6025200,652500,456700,1832300,854900,1826500,352900,332900,984000,1980730,1651600,315300,93900,1637600,3080800,5727600
2023-03-17,3033500,17026000,1640800,4539600,7549800,15184000,2933400,731200,883400,2857500,3202203,2961318,1758400,2517600,2866700,11506800,9985500,6545000,19935800,33987900,1673700,999600,1780400,2046500,3460100,445900,1312600,2153800,2731060,2915900,843600,488300,3141300,10423900,13622100
2023-03-20,876000,7553000,714600,2757000,6277800,8976300,1127800,291700,560200,1197500,958366,2461991,1201300,1621900,2030400,6199700,6646500,3140000,8649800,6972100,952000,353300,1238300,996700,1771500,320600,272500,1052500,1491990,1829100,373300,73800,1862400,4960200,5096300
2023-03-21,764200,10286000,896100,2722800,9501200,8798600,1531800,386300,956600,1064300,1450691,1992234,1581100,2369300,2110100,6122800,5446500,3842400,8905600,4269100,776300,470800,1015200,1325100,1776000,279800,310000,1101200,1623850,1808600,337000,126500,1778100,4312900,5006000
2023-03-22,886400,12139000,723600,2039800,7095000,9901600,1858200,427700,1237200,1337500,1383616,1247669,963200,2457200,3797300,5087900,5154000,1572500,7299300,4297400,844000,414400,881500,1036600,1489600,275700,262700,794900,1761020,1415000,352300,107600,1620600,5326900,6558800
2023-03-23,1219500,15379000,974400,2120100,7382400,13344800,2225300,358000,458500,2088200,1119083,1568262,1244800,1517800,1892800,4808700,5350500,2729500,9373000,4767600,676400,457500,1033600,1087200,2067400,449600,324600,666800,1837190,2175400,543500,123600,1967900,4106300,5693700
2023-03-24,1375700,13960000,944500,2302500,4691400,10616000,2280600,268200,351500,3459500,1182664,1157311,772200,1506500,2543800,4541800,4713000,1951900,10978700,5206400,569100,323300,1002800,877900,3402500,499400,382500,578600,2212040,1295900,359300,210200,3415000,2624500,4397200
2023-03-27,768800,11071000,655100,1400300,4977200,8763000,2162800,256900,938400,1425600,1052687,2548737,1078400,1817600,1876600,4040300,5682000,2015600,6626900,3793200,703400,413200,828700,1136400,3105900,425300,278100,453200,2109680,985300,341300,152400,1269700,3638300,5743300
2023-03-28,926500,14636000,692200,1180800,4715200,9832100,2318000,252200,1304900,1106700,629021,1028324,859900,5869000,2270700,2827200,4618500,1556300,5209900,3021500,540600,222200,877000,1044900,1697900,224100,196300,669500,1685080,813900,352100,112300,1054300,3391600,3670200
2023-03-29,1284000,20722000,902400,1184900,4978000,11803500,2398600,298100,806800,953600,1106945,1171408,1072600,11502000,3190200,3588000,4978500,1665600,4873500,2743200,517100,276400,1180300,766600,1687300,272300,275600,392200,1486360,762700,345700,95500,1135200,2064300,4064200
2023-03-30,983700,20558000,722100,1629700,4183800,9842000,2075900,314600,587500,912600,806756,1246900,1226500,2864900,1884600,3459600,4381500,2546500,4113700,3645500,448700,328100,1072200,984900,2328300,248100,264200,321200,1489270,659800,257800,57800,2076100,2241700,4165600
2023-03-31,1055500,11637000,1131900,2104000,8381800,8714000,2081200,507500,1156000,1960900,1302193,3121288,1434600,2218000,3723300,4053600,6066000,1330100,6142400,3538200,641500,347100,1394400,1576100,2082500,485900,276600,710000,1547390,1345400,370800,107800,1271700,4331500,4585100
2023-04-03,787800,11100000,843200,1603400,5345000,9312300,1623900,579200,837900,1173000,887388,2140049,881300,1655600,3637300,3539700,5287500,3394100,7728400,5448400,937500,330100,783400,1505000,1397700,400700,218700,628200,1071620,1534000,298200,95100,2489000,4262400,6236500
2023-04-04,851600,12698000,602400,1228700,3636600,10341000,1644200,482700,435000,1213700,1024012,2251513,946500,1682200,2280100,3509200,5470500,1562600,6222800,6002900,743400,457000,677600,987800,2200300,315900,167800,496100,1626680,1012700,530900,65700,1443300,5191800,5064500
2023-04-05,985600,16073000,827200,1455100,5424400,10814400,2191000,413200,615600,1508300,995868,1268540,1072200,1437900,2567100,3836500,5406000,1913800,6045400,4717200,584200,318600,806500,1024800,1798100,418100,199700,447100,1955690,1812400,550800,64500,1067600,2103900,5352100
2023-04-06,746800,9652000,848400,1885700,5870000,8402500,1930700,529700,1194700,1632600,1214725,1671224,1488200,1322000,1709000,3629600,3766500,1404600,3877800,2998300,564500,333500,859000,1280000,2071000,443100,227000,344600,972080,2098500,352600,80500,1092100,2383000,4199800
2023-04-10,1008900,13389000,490100,2167900,4551800,8696800,1746500,367900,663500,1457000,1168467,1090765,869500,972200,1716800,3279500,4995000,1698100,6185800,2890700,492600,444000,522300,960200,2182300,334800,226200,406700,1437430,1798200,372400,67400,1402900,4178600,5697200
2023-04-11,991600,9080000,457500,1530400,3455800,7298500,1589000,327600,687100,1070800,1000244,1219208,1026900,1329300,1943300,3668600,4810500,1105800,5582100,3550200,415000,391600,608300,941400,1116600,481100,442100,475600,1106640,1010600,312100,71200,1474900,3888100,4266000
2023-04-12,811700,9728000,532000,1416600,5093200,8471400,1726800,483200,705100,937100,1447043,988484,856600,1092900,1652300,4312300,4366500,1393300,4641800,3491900,786000,375800,526900,1195600,1211900,519800,313700,456200,1425550,954200,285400,62600,903600,1835900,3358500
2023-04-13,816900,12971000,1129400,1640000,4230000,8232900,1648300,403700,1432500,1000900,1385684,1793248,1039300,1202400,1731800,3875600,4597500,1796400,5086000,3614500,622000,301500,651100,834400,1039200,412400,256200,581100,1235700,1045900,387300,43500,885200,1537700,3070900
2023-04-14,786700,9245000,613600,1273100,7554400,8209200,1492400,322900,686800,1047600,948020,1737211,841700,1030800,1324700,3603700,3564000,1387400,7865900,2865600,520200,538400,1033500,885200,1052700,625400,222000,582900,1013600,933700,361800,68900,1160500,1866300,3327200
